Category ID,Quantity,Region,Supplier ID,Buyer ID,Transport Type,Dispatch Mode,Days
87,50000,North,16950,15835,Seller Transport,Seller to Warehouse,b
10,22500,North,10412,11801,Seller Transport,Seller to Warehouse,b
52,1,North,11701,6723,Seller Transport,Seller to Warehouse,b
52,500,North,11701,6723,Seller Transport,Seller to Warehouse,b
52,1000,North,11701,6723,Seller Transport,Seller to Warehouse,b
52,11000,North,11701,6723,Seller Transport,Seller to Warehouse,b
87,12000,North,15358,15835,Seller Transport,Seller to Warehouse,b
47,1800,South,14663,11462,Seller Transport,Seller to Buyer,b
87,7000,North,15358,15835,Seller Transport,Seller to Warehouse,b
87,5000,South,16586,15574,Seller Transport,Seller to Buyer,b
10,10000,North,10412,6723,Seller Transport,Seller to Warehouse,b
10,50000,North,10412,6723,Seller Transport,Seller to Warehouse,b
87,7500,North,10231,13963,Seller Transport,Seller to Warehouse,b
47,650,South,16938,2519,Seller Transport,Seller to Warehouse,b
47,2860,South,16938,2519,Seller Transport,Seller to Warehouse,b
87,15000,North,10231,12892,Seller Transport,Seller to Warehouse,b
87,5000,North,10231,12892,Seller Transport,Seller to Warehouse,b
10,924000,North,10412,13689,Seller Transport,Seller to Warehouse,b
10,12500,North,10412,13689,Seller Transport,Seller to Warehouse,b
10,133500,North,10412,13689,Seller Transport,Seller to Warehouse,b
10,282000,North,10412,13689,Seller Transport,Seller to Warehouse,b
10,795000,North,10412,13689,Seller Transport,Seller to Warehouse,b
48,5000,West,17074,13250,Bizongo Transport,Seller to Buyer,b
52,4780,North,14977,11462,Seller Transport,Seller to Buyer,b
87,9000,West,17468,4304,Seller Transport,Seller to Warehouse,b
87,12600,West,17468,4304,Seller Transport,Seller to Warehouse,b
52,3000,South,14661,11462,Seller Transport,Seller to Buyer,b
95,352,West,1479,6424,Bizongo Transport,Seller to Buyer,b
145,3000,South,3903,12892,Bizongo Transport,Seller to Warehouse,b
87,100000,North,10231,13963,Seller Transport,Seller to Warehouse,b
52,3297,North,15535,17567,Seller Transport,Seller to Buyer,b
87,22500,North,10231,15835,Seller Transport,Seller to Warehouse,b
87,23400,West,17468,4304,Seller Transport,Seller to Warehouse,b
52,10000,North,12797,4304,Seller Transport,Seller to Buyer,b
52,10000,North,12797,4304,Seller Transport,Seller to Buyer,b
87,10000,North,15358,15835,Seller Transport,Seller to Warehouse,b
52,0,North,16564,5843,Seller Transport,Seller to Warehouse,b
52,5000,North,16564,5843,Seller Transport,Seller to Warehouse,b
52,10000,North,16564,5843,Seller Transport,Seller to Warehouse,b
52,20000,North,16564,5843,Seller Transport,Seller to Warehouse,b
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,b
52,22000,North,12797,4304,Seller Transport,Seller to Warehouse,b
90,60000,North,10412,15574,Bizongo Transport,Seller to Warehouse,b
90,60000,North,10412,15574,Bizongo Transport,Seller to Warehouse,b
90,50000,North,10412,15574,Bizongo Transport,Seller to Warehouse,b
10,40000,North,10412,15574,Bizongo Transport,Seller to Warehouse,b
90,60000,North,10412,15574,Bizongo Transport,Seller to Warehouse,b
52,68000,North,12797,4304,Seller Transport,Seller to Warehouse,b
52,100000,North,12797,4304,Seller Transport,Seller to Warehouse,b
52,210,North,7522,17659,Seller Transport,Seller to Buyer,b
52,16200,North,11701,6723,Seller Transport,Seller to Warehouse,b
52,24150,North,11701,6723,Seller Transport,Seller to Warehouse,b
52,4000,North,16564,5843,Seller Transport,Seller to Warehouse,b
52,2000,North,16564,16712,Seller Transport,Seller to Buyer,b
52,800,North,16564,16712,Seller Transport,Seller to Buyer,b
52,4245,North,7522,17689,Seller Transport,Seller to Buyer,b
52,6645,North,7522,17689,Seller Transport,Seller to Buyer,b
10,53400,South,3903,16857,Seller Transport,Seller to Warehouse,b
52,500,South,14591,6723,Seller Transport,Seller to Buyer,b
52,3100,North,15535,17567,Seller Transport,Seller to Buyer,b
52,0,North,11701,6723,Seller Transport,Seller to Warehouse,b
52,2300,North,11701,6723,Seller Transport,Seller to Warehouse,b
52,40000,North,11701,6723,Seller Transport,Seller to Warehouse,b
10,25000,South,3903,4304,Seller Transport,Seller to Warehouse,b
10,25000,South,3903,4304,Seller Transport,Seller to Warehouse,b
95,1524,West,1479,6424,Bizongo Transport,Seller to Buyer,b
8,40000,West,14775,5470,Bizongo Transport,Seller to Buyer,b
87,7000,South,17811,16849,Seller Transport,Seller to Buyer,b
52,205,North,15535,17567,Seller Transport,Seller to Buyer,b
10,120000,North,10412,15574,Bizongo Transport,Seller to Warehouse,b
10,25000,South,3903,4304,Seller Transport,Seller to Warehouse,b
52,50,North,7522,12692,Seller Transport,Seller to Buyer,b
52,100,North,7522,12692,Seller Transport,Seller to Buyer,b
52,200,North,7522,12692,Seller Transport,Seller to Buyer,b
52,1200,North,7522,12692,Seller Transport,Seller to Buyer,b
52,1600,North,7522,12692,Seller Transport,Seller to Buyer,b
52,0,North,11701,6723,Seller Transport,Seller to Warehouse,b
52,9300,North,11701,6723,Seller Transport,Seller to Warehouse,b
52,11900,North,11701,6723,Seller Transport,Seller to Warehouse,b
52,7760,North,18241,17352,Seller Transport,Seller to Buyer,b
52,5500,North,18241,17352,Seller Transport,Seller to Buyer,b
52,0,South,14534,6723,Seller Transport,Seller to Warehouse,b
52,10000,South,14534,6723,Seller Transport,Seller to Warehouse,b
52,2500,North,18031,17352,Seller Transport,Seller to Buyer,b
48,2750,North,11701,4304,Seller Transport,Seller to Warehouse,b
10,9000,North,15360,18282,Seller Transport,Seller to Buyer,b
238,245,South,12762,17715,Seller Transport,Seller to Buyer,b
52,2673,South,15865,17275,Seller Transport,Seller to Buyer,b
48,10000,North,12797,4304,Seller Transport,Seller to Buyer,b
48,10600,North,12797,4304,Seller Transport,Seller to Buyer,b
52,500,South,14661,11462,Seller Transport,Seller to Buyer,b
52,813,South,14661,11462,Seller Transport,Seller to Buyer,b
52,1200,South,14661,11462,Seller Transport,Seller to Buyer,b
10,37000,North,10412,12892,Seller Transport,Seller to Warehouse,b
52,1500,South,14661,11462,Seller Transport,Seller to Buyer,b
10,5000,West,1504,4008,Seller Transport,Seller to Warehouse,c
52,250,North,13401,6723,Seller Transport,Seller to Buyer,c
52,498,South,14663,11462,Seller Transport,Seller to Buyer,c
52,16500,South,11744,6723,Seller Transport,Seller to Warehouse,c
52,1160,North,14768,11462,Seller Transport,Seller to Buyer,c
10,1000,West,7569,1413,Seller Transport,Seller to Buyer,c
48,1300,South,13732,13250,Seller Transport,Seller to Buyer,c
48,1129,South,13732,13250,Seller Transport,Seller to Buyer,c
52,3000,North,14977,11462,Seller Transport,Seller to Buyer,c
52,3000,North,14977,11462,Seller Transport,Seller to Buyer,c
118,1126,West,1479,10081,Bizongo Transport,Seller to Buyer,c
87,400,North,10231,12491,Seller Transport,Seller to Warehouse,c
87,4600,North,10231,12491,Seller Transport,Seller to Warehouse,c
87,5000,North,15358,13963,Bizongo Transport,Seller to Warehouse,c
87,25000,North,15358,15835,Seller Transport,Seller to Buyer,c
87,10000,North,15358,15835,Seller Transport,Seller to Buyer,c
101,160,North,7928,10081,Bizongo Transport,Seller to Buyer,c
101,164,North,7928,10081,Bizongo Transport,Seller to Buyer,c
101,190,North,7928,10081,Bizongo Transport,Seller to Buyer,c
52,50000,West,15048,9696,Seller Transport,Seller to Warehouse,c
52,10000,West,15048,8131,Bizongo Transport,Seller to Warehouse,c
52,15000,West,15048,8131,Bizongo Transport,Seller to Warehouse,c
52,10550,West,15048,8131,Bizongo Transport,Seller to Warehouse,c
52,17000,West,15048,8131,Bizongo Transport,Seller to Warehouse,c
52,13850,West,8534,8131,Bizongo Transport,Seller to Warehouse,c
52,860,South,14661,11462,Seller Transport,Seller to Buyer,c
52,5000,West,5238,13875,Bizongo Transport,Seller to Warehouse,c
101,1250,West,7928,5811,Bizongo Transport,Seller to Buyer,c
52,1500,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,1000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,2000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,4500,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,13000,South,14534,6723,Seller Transport,Seller to Buyer,c
52,2000,South,14534,6723,Seller Transport,Seller to Buyer,c
52,1800,West,15048,9696,Bizongo Transport,Seller to Warehouse,c
52,23000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,3000,South,14534,6723,Seller Transport,Seller to Buyer,c
52,350,South,13226,6723,Seller Transport,Seller to Buyer,c
52,350,South,13226,6723,Seller Transport,Seller to Buyer,c
90,90000,North,10412,12892,Seller Transport,Seller to Warehouse,c
90,200000,North,10412,12892,Seller Transport,Seller to Warehouse,c
52,3500,South,14534,6723,Seller Transport,Seller to Warehouse,c
52,3500,South,14534,6723,Seller Transport,Seller to Warehouse,c
118,3347,South,10681,10081,Seller Transport,Seller to Buyer,c
52,20000,South,14591,6723,Seller Transport,Seller to Warehouse,c
52,32000,South,14591,6723,Seller Transport,Seller to Warehouse,c
52,3600,South,14591,6723,Seller Transport,Seller to Warehouse,c
52,26500,South,14591,6723,Seller Transport,Seller to Warehouse,c
52,400,South,13226,6723,Bizongo Transport,Seller to Buyer,c
52,587,South,13226,6723,Bizongo Transport,Seller to Buyer,c
184,20000,West,16374,4304,Bizongo Transport,Seller to Buyer,c
95,2536,West,1479,6424,Bizongo Transport,Seller to Buyer,c
95,3103,West,1479,6424,Bizongo Transport,Seller to Buyer,c
95,10260,West,1479,6424,Bizongo Transport,Seller to Buyer,c
95,6284,West,1479,6424,Bizongo Transport,Seller to Buyer,c
52,1000,West,818,10494,Seller Transport,Seller to Buyer,c
10,50000,North,10412,11665,Seller Transport,Seller to Warehouse,c
52,1000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,9200,North,11701,6723,Seller Transport,Seller to Warehouse,c
48,25000,North,12797,4304,Seller Transport,Seller to Warehouse,c
47,1000,South,14663,11462,Seller Transport,Seller to Buyer,c
47,1000,South,14663,11462,Seller Transport,Seller to Buyer,c
184,6000,North,1007,4304,Bizongo Transport,Seller to Buyer,c
95,198,West,1479,6424,Bizongo Transport,Seller to Buyer,c
52,350,South,14534,6723,Seller Transport,Seller to Buyer,c
52,350,South,14534,6723,Seller Transport,Seller to Buyer,c
52,750,North,11701,6723,Seller Transport,Seller to Buyer,c
52,29100,North,11701,4304,Seller Transport,Seller to Buyer,c
27,10,West,8454,10081,Bizongo Transport,Seller to Warehouse,c
52,600,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,3000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,3500,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,10000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,15000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,16000,North,11701,6723,Seller Transport,Seller to Warehouse,c
10,50000,North,10412,11665,Seller Transport,Seller to Warehouse,c
184,4320,North,15667,4304,Bizongo Transport,Seller to Buyer,c
101,530,West,7928,5811,Bizongo Transport,Seller to Buyer,c
101,1000,West,7928,5811,Bizongo Transport,Seller to Buyer,c
52,226,South,14534,6723,Seller Transport,Seller to Buyer,c
52,35000,North,16564,4304,Seller Transport,Seller to Warehouse,c
184,6000,North,1007,4304,Bizongo Transport,Seller to Buyer,c
52,100,North,11701,6723,Seller Transport,Seller to Buyer,c
52,2000,South,10554,8680,Seller Transport,Seller to Buyer,c
52,500,North,16123,15668,Seller Transport,Seller to Buyer,c
52,1000,North,16123,15668,Seller Transport,Seller to Buyer,c
52,5000,North,16564,16058,Seller Transport,Seller to Buyer,c
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,c
52,500,South,14534,6723,Seller Transport,Seller to Buyer,c
8,50000,West,14775,5470,Bizongo Transport,Seller to Buyer,c
52,1000,West,880,14946,Seller Transport,Seller to Buyer,c
52,1500,West,880,14946,Seller Transport,Seller to Buyer,c
52,320,South,14534,6723,Seller Transport,Seller to Buyer,c
52,370,South,14661,11462,Seller Transport,Seller to Buyer,c
52,1500,North,16564,6723,Seller Transport,Seller to Buyer,c
184,16000,North,1007,8474,Bizongo Transport,Seller to Warehouse,c
52,1000,North,16123,15668,Seller Transport,Seller to Buyer,c
52,750,North,11701,6723,Seller Transport,Seller to Buyer,c
52,2000,North,11701,6723,Seller Transport,Seller to Buyer,c
52,2250,North,11701,6723,Seller Transport,Seller to Buyer,c
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,c
52,4300,North,11701,6723,Seller Transport,Seller to Buyer,c
52,1000,South,14661,11462,Seller Transport,Seller to Buyer,c
52,500,West,818,4008,Seller Transport,Seller to Warehouse,c
87,22000,North,11401,13963,Seller Transport,Seller to Warehouse,c
87,21250,North,11401,13963,Seller Transport,Seller to Warehouse,c
95,500,South,17133,6424,Bizongo Transport,Seller to Buyer,c
95,500,South,17133,6424,Bizongo Transport,Seller to Buyer,c
52,4000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,5000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,8000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,15000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,18000,North,11701,6723,Seller Transport,Seller to Warehouse,c
189,2800,West,14037,17077,Seller Transport,Seller to Buyer,c
52,700,North,15495,16712,Seller Transport,Seller to Warehouse,c
52,1400,North,15495,16712,Seller Transport,Seller to Warehouse,c
95,2,West,7928,17277,Seller Transport,Seller to Buyer,c
52,1800,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,3100,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,3990,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,2000,West,818,15710,Seller Transport,Seller to Warehouse,c
52,2000,West,818,15710,Seller Transport,Seller to Warehouse,c
52,200,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,450,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,500,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,1265,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,2800,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,3500,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,9000,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,650,North,11701,6723,Seller Transport,Seller to Warehouse,c
52,2500,North,11701,6723,Seller Transport,Seller to Warehouse,c
184,28000,North,15667,8474,Bizongo Transport,Seller to Warehouse,c
184,30000,West,16565,8474,Bizongo Transport,Seller to Warehouse,c
52,1000,South,14591,6723,Seller Transport,Seller to Buyer,c
52,800,South,14591,6723,Seller Transport,Seller to Buyer,c
52,500,South,14591,6723,Seller Transport,Seller to Buyer,c
95,1184,West,1479,6424,Bizongo Transport,Seller to Buyer,c
52,125,South,15887,6723,Seller Transport,Seller to Buyer,c
